Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,pdays,Previous,Poutcome,Deposit
26,admin.,Single,Tertiary,No,760,Yes,No,Cellular,4,mar,456,2,281,5,success,Yes
73,retired,Single,Secondary,No,1050,No,No,Cellular,4,mar,562,3,181,2,failure,Yes
26,student,Single,Secondary,No,5296,No,No,Cellular,5,mar,229,1,205,1,failure,Yes
60,admin.,Married,Secondary,No,12980,No,No,Cellular,5,mar,115,1,-1,0,unknown,Yes
25,blue-collar,Single,Secondary,No,509,No,No,Cellular,5,mar,418,1,-1,0,unknown,Yes
64,retired,Married,Tertiary,No,1644,No,No,Telephone,5,mar,341,4,179,4,success,Yes
68,retired,Married,Primary,No,451,No,No,Cellular,5,mar,373,1,-1,0,unknown,Yes
39,services,Married,Secondary,No,53,No,No,Unknown,5,mar,257,1,394,1,failure,Yes
40,unemployed,Single,Secondary,No,334,No,No,Cellular,5,mar,219,1,91,6,other,Yes
37,management,Married,Tertiary,No,6771,No,No,Cellular,5,mar,319,1,-1,0,unknown,Yes
36,services,Married,Secondary,No,52,Yes,No,Cellular,5,mar,498,2,179,7,success,Yes
33,management,Divorced,Tertiary,No,2240,No,No,Cellular,8,mar,264,2,278,1,success,Yes
83,retired,Married,Tertiary,No,4761,No,No,Telephone,8,mar,659,1,-1,0,unknown,Yes
31,technician,Married,Tertiary,No,1570,Yes,No,Cellular,8,mar,277,4,286,1,failure,Yes
64,unemployed,Divorced,Secondary,No,588,No,No,Cellular,8,mar,409,1,-1,0,unknown,Yes
59,unemployed,Married,Secondary,No,957,No,No,Cellular,8,mar,301,1,89,2,success,Yes
33,management,Single,Tertiary,No,224,No,No,Cellular,8,mar,241,2,-1,0,unknown,Yes
35,management,Married,Tertiary,No,2161,No,No,Cellular,9,mar,139,2,181,3,success,Yes
69,retired,Married,Unknown,No,426,No,No,Telephone,9,mar,225,1,90,1,success,Yes
31,management,Single,Tertiary,No,147,No,No,Cellular,9,mar,469,1,181,2,success,Yes
73,retired,Married,Primary,No,508,No,No,Cellular,9,mar,176,1,-1,0,unknown,Yes
35,technician,Married,Secondary,No,294,Yes,No,Cellular,9,mar,301,1,90,4,success,Yes
28,management,Single,Tertiary,No,1825,No,No,Cellular,9,mar,236,1,-1,0,unknown,Yes
34,management,Married,Tertiary,No,158,No,No,Cellular,9,mar,212,3,181,6,success,Yes
33,management,Married,Tertiary,No,0,Yes,No,Cellular,9,mar,305,1,326,1,success,Yes
36,services,Married,Secondary,No,4721,No,No,Cellular,9,mar,288,2,90,3,success,Yes
44,management,Married,Unknown,No,282,No,No,Cellular,9,mar,700,2,154,3,success,Yes
19,student,Single,Unknown,No,108,No,No,Cellular,9,mar,273,2,182,1,success,Yes
28,management,Single,Tertiary,No,187,No,No,Cellular,9,mar,295,1,-1,0,unknown,Yes
51,blue-collar,Married,Primary,No,3764,No,No,Telephone,9,mar,450,3,181,6,success,Yes
52,unemployed,Married,Secondary,No,1416,No,No,Cellular,10,mar,436,2,182,1,success,Yes
61,retired,Married,Secondary,No,2801,Yes,Yes,Cellular,10,mar,239,1,-1,0,unknown,Yes
39,management,Married,Tertiary,No,494,No,No,Cellular,10,mar,106,2,478,3,failure,Yes
37,unemployed,Married,Secondary,No,1978,No,No,Cellular,11,mar,335,1,-1,0,unknown,Yes
80,retired,Married,Primary,No,155,No,No,Telephone,12,mar,290,1,93,2,success,Yes
61,admin.,Married,Secondary,No,4608,No,No,Cellular,12,mar,212,1,-1,0,unknown,Yes
72,retired,Married,Secondary,No,951,No,Yes,Cellular,12,mar,229,3,339,1,failure,Yes
36,management,Married,Tertiary,No,495,No,No,Cellular,12,mar,213,3,182,6,success,Yes
74,retired,Married,Tertiary,No,1843,No,No,Cellular,15,mar,192,1,185,2,success,Yes
35,blue-collar,Married,Secondary,No,262,No,No,Cellular,15,mar,427,1,181,3,success,Yes
82,retired,Divorced,Primary,No,0,No,No,Telephone,15,mar,506,2,195,1,other,Yes
71,retired,Married,Tertiary,No,3561,No,No,Telephone,15,mar,577,7,-1,0,unknown,Yes
38,housemaid,Single,Secondary,No,465,Yes,No,Cellular,16,mar,180,1,302,3,success,Yes
38,management,Married,Unknown,No,76,No,No,Cellular,16,mar,261,1,-1,0,unknown,Yes
53,admin.,Married,Secondary,No,1796,No,No,Telephone,16,mar,295,1,91,2,success,Yes
29,management,Single,Tertiary,No,874,Yes,No,Cellular,16,mar,231,1,181,2,success,Yes
64,retired,Married,Primary,No,2140,No,No,Cellular,16,mar,881,3,155,2,failure,Yes
35,unemployed,Single,Secondary,No,295,No,No,Unknown,17,mar,473,1,-1,0,unknown,Yes
35,admin.,Married,Secondary,No,304,No,No,Cellular,18,mar,237,1,-1,0,unknown,Yes
46,management,Divorced,Tertiary,No,624,No,No,Cellular,18,mar,420,1,276,1,other,Yes
25,blue-collar,Single,Secondary,No,303,No,No,Cellular,18,mar,265,1,-1,0,unknown,Yes
46,management,Married,Tertiary,No,273,Yes,No,Cellular,18,mar,910,2,184,4,success,Yes
59,management,Married,Tertiary,No,3342,No,No,Cellular,18,mar,467,2,188,6,other,Yes
35,technician,Single,Secondary,No,1227,No,No,Cellular,18,mar,593,4,90,6,other,Yes
22,technician,Single,Secondary,No,283,Yes,No,Cellular,22,mar,254,2,-1,0,unknown,Yes
31,management,Single,Tertiary,No,3384,No,No,Cellular,22,mar,247,3,187,3,success,Yes
43,management,Divorced,Tertiary,No,2367,No,No,Cellular,22,mar,173,2,181,4,success,Yes
35,management,Single,Tertiary,No,5958,Yes,No,Cellular,22,mar,215,1,-1,0,unknown,Yes
60,admin.,Married,Secondary,No,3735,No,No,Cellular,22,mar,248,1,90,10,success,Yes
54,management,Married,Secondary,No,2693,No,No,Cellular,22,mar,222,1,188,6,other,Yes
29,self-employed,Single,Tertiary,No,655,No,No,Cellular,23,mar,273,1,-1,0,unknown,Yes
30,student,Single,Secondary,No,1681,No,No,Cellular,23,mar,128,1,106,2,success,Yes
28,management,Single,Tertiary,No,866,No,No,Cellular,23,mar,191,2,-1,0,unknown,Yes
43,services,Married,Secondary,No,774,No,No,Cellular,25,mar,101,1,421,1,success,Yes
37,services,Married,Secondary,No,2678,No,No,Cellular,25,mar,156,1,-1,0,unknown,Yes
62,management,Married,Tertiary,No,3371,No,No,Cellular,25,mar,187,1,178,2,success,Yes
57,management,Married,Tertiary,No,10583,No,No,Cellular,25,mar,272,1,178,6,success,Yes
33,management,Single,Tertiary,No,4176,No,No,Cellular,26,mar,288,3,-1,0,unknown,Yes
47,management,Single,Tertiary,No,334,Yes,No,Cellular,26,mar,360,1,326,8,failure,Yes
39,technician,Single,Tertiary,No,393,No,No,Cellular,26,mar,281,1,-1,0,unknown,Yes
30,self-employed,Single,Tertiary,No,916,No,No,Cellular,29,mar,92,2,90,2,success,Yes
28,admin.,Single,Tertiary,No,832,No,No,Telephone,29,mar,433,3,342,1,failure,Yes
57,management,Divorced,Tertiary,No,3287,No,No,Cellular,30,mar,277,2,337,1,success,Yes
23,services,Single,Secondary,No,488,No,No,Cellular,30,mar,236,1,92,2,other,Yes
56,housemaid,Single,Tertiary,No,1947,No,No,Unknown,30,mar,110,1,-1,0,unknown,Yes
44,admin.,Divorced,Tertiary,No,558,Yes,No,Cellular,31,mar,262,2,-1,0,unknown,Yes
80,retired,Divorced,Primary,No,235,No,No,Cellular,31,mar,577,1,223,3,other,Yes
47,management,Married,Tertiary,No,288,No,No,Cellular,31,mar,193,1,181,1,success,Yes
27,student,Single,Secondary,No,6036,No,No,Cellular,31,mar,175,1,181,1,failure,Yes
26,management,Single,Tertiary,No,3,Yes,Yes,Cellular,1,apr,149,1,350,1,success,Yes
50,technician,Divorced,Secondary,No,0,No,No,Cellular,1,apr,280,1,184,3,success,Yes
84,retired,Married,Secondary,No,81204,No,No,Telephone,1,apr,390,1,94,3,success,Yes
86,retired,Married,Primary,No,5236,No,No,Telephone,1,apr,558,2,-1,0,unknown,Yes
46,management,Married,Unknown,No,2466,No,No,Telephone,1,apr,216,3,370,1,failure,Yes
45,technician,Married,Secondary,No,1348,No,Yes,Cellular,1,apr,358,2,-1,0,unknown,Yes
60,blue-collar,Married,Primary,No,7929,No,No,Unknown,1,apr,111,1,-1,0,unknown,Yes
47,admin.,Married,Secondary,No,70,Yes,No,Cellular,5,apr,144,4,374,2,success,Yes
53,admin.,Married,Secondary,No,459,No,No,Cellular,5,apr,558,1,-1,0,unknown,Yes
54,technician,Married,Secondary,No,2102,Yes,No,Cellular,5,apr,547,1,626,2,failure,Yes
19,student,Single,Secondary,No,394,No,No,Cellular,5,apr,327,3,-1,0,unknown,Yes
24,student,Single,Secondary,No,4126,No,No,Cellular,5,apr,907,4,185,7,failure,Yes
39,management,Divorced,Tertiary,No,224,No,No,Cellular,5,apr,208,1,-1,0,unknown,Yes
53,technician,Married,Tertiary,No,9001,No,No,Cellular,5,apr,170,1,-1,0,unknown,Yes
29,management,Single,Unknown,No,560,No,No,Cellular,5,apr,459,1,307,1,failure,Yes
30,management,Married,Tertiary,No,102,Yes,No,Cellular,5,apr,470,7,426,3,other,Yes
32,management,Single,Secondary,No,1088,Yes,No,Cellular,6,apr,317,1,363,2,success,Yes
33,self-employed,Single,Tertiary,No,562,Yes,Yes,Cellular,6,apr,196,1,363,1,failure,Yes
33,management,Single,Tertiary,No,718,Yes,No,Cellular,6,apr,122,1,98,2,success,Yes
57,retired,Married,Unknown,No,230,No,No,Cellular,6,apr,177,2,210,3,failure,Yes
27,technician,Single,Tertiary,No,-67,Yes,No,Cellular,6,apr,604,3,236,2,failure,Yes
55,management,Married,Tertiary,No,3848,Yes,No,Cellular,8,apr,222,2,-1,0,unknown,Yes
36,management,Single,Tertiary,No,579,No,No,Unknown,12,apr,481,1,-1,0,unknown,Yes
26,management,Single,Tertiary,No,1646,No,No,Cellular,12,apr,524,4,206,5,success,Yes
31,admin.,Married,Secondary,No,1229,No,No,Cellular,12,apr,176,1,-1,0,unknown,Yes
25,unemployed,Single,Primary,No,129,No,No,Cellular,12,apr,176,3,-1,0,unknown,Yes
49,admin.,Married,Secondary,No,197,Yes,No,Cellular,13,apr,223,1,182,2,failure,Yes
30,management,Single,Tertiary,No,3779,No,No,Cellular,13,apr,1093,1,-1,0,unknown,Yes
32,management,Single,Tertiary,No,2016,No,No,Cellular,13,apr,232,1,348,1,success,Yes
36,management,Single,Tertiary,No,436,No,No,Cellular,13,apr,567,1,595,2,failure,Yes
38,management,Married,Tertiary,No,413,No,No,Cellular,13,apr,240,1,179,2,failure,Yes
45,blue-collar,Single,Primary,No,116,No,No,Unknown,13,apr,122,1,-1,0,unknown,Yes
36,management,Single,Unknown,No,62,No,No,Cellular,13,apr,398,2,-1,0,unknown,Yes
23,student,Single,Secondary,No,107,No,No,Cellular,13,apr,256,5,181,2,success,Yes
38,technician,Married,Secondary,No,497,No,No,Unknown,14,apr,173,1,-1,0,unknown,Yes
44,services,Married,Primary,No,2557,Yes,No,Cellular,14,apr,250,1,181,8,success,Yes
35,management,Single,Tertiary,No,2646,No,No,Cellular,14,apr,133,8,183,2,success,Yes
75,retired,Married,Secondary,No,3771,No,No,Telephone,15,apr,185,1,181,2,success,Yes
26,technician,Single,Tertiary,No,1066,No,No,Cellular,15,apr,200,1,-1,0,unknown,Yes
59,technician,Married,Secondary,No,1,No,No,Cellular,15,apr,159,2,378,3,failure,Yes
30,management,Single,Tertiary,No,232,No,No,Cellular,15,apr,141,1,-1,0,unknown,Yes
36,blue-collar,Married,Primary,No,1177,No,No,Cellular,15,apr,330,1,311,4,success,Yes
39,technician,Married,Secondary,No,603,No,Yes,Cellular,15,apr,214,1,-1,0,unknown,Yes
24,management,Single,Tertiary,No,736,Yes,No,Cellular,15,apr,442,2,246,2,other,Yes
22,services,Single,Secondary,No,129,No,No,Cellular,15,apr,218,2,181,1,success,Yes
36,management,Married,Tertiary,No,-115,Yes,No,Cellular,16,apr,297,4,182,2,other,Yes
22,management,Single,Tertiary,No,104,No,Yes,Cellular,16,apr,330,3,-1,0,unknown,Yes
34,management,Married,Tertiary,No,589,No,No,Cellular,19,apr,125,2,-1,0,unknown,Yes
22,student,Single,Primary,No,3472,No,No,Cellular,19,apr,529,1,181,4,success,Yes
57,management,Married,Tertiary,No,2845,Yes,No,Telephone,19,apr,1143,5,-1,0,unknown,Yes
30,student,Single,Tertiary,No,7529,No,No,Cellular,20,apr,175,6,183,1,success,Yes
55,unemployed,Divorced,Secondary,No,309,No,No,Cellular,20,apr,167,1,181,3,success,Yes
38,blue-collar,Divorced,Secondary,No,0,Yes,No,Telephone,20,apr,162,1,181,5,success,Yes
39,blue-collar,Single,Secondary,No,1672,Yes,No,Cellular,20,apr,462,1,648,1,failure,Yes
38,technician,Single,Secondary,No,1711,No,No,Cellular,20,apr,379,3,202,1,success,Yes
24,admin.,Single,Secondary,No,1295,No,No,Cellular,21,apr,476,1,-1,0,unknown,Yes
30,student,Single,Secondary,No,2046,No,No,Telephone,21,apr,595,3,254,1,failure,Yes
29,blue-collar,Single,Tertiary,No,455,No,No,Telephone,21,apr,403,1,-1,0,unknown,Yes
25,student,Single,Unknown,No,722,No,No,Telephone,21,apr,623,2,-1,0,unknown,Yes
52,technician,Married,Secondary,No,371,Yes,Yes,Cellular,21,apr,224,2,182,1,success,Yes
62,management,Married,Tertiary,No,997,No,No,Cellular,22,apr,554,1,304,2,success,Yes
40,technician,Married,Tertiary,No,206,No,No,Cellular,23,apr,499,6,185,4,success,Yes
76,retired,Married,Secondary,No,820,No,No,Telephone,23,apr,263,4,-1,0,unknown,Yes
31,admin.,Single,Secondary,No,410,No,No,Cellular,23,apr,342,1,-1,0,unknown,Yes
42,self-employed,Married,Secondary,No,1216,Yes,No,Cellular,23,apr,296,1,521,1,failure,Yes
43,technician,Single,Unknown,No,11115,No,No,Cellular,23,apr,291,1,182,3,success,Yes
73,retired,Married,Primary,No,796,No,No,Cellular,23,apr,888,1,182,3,success,Yes
41,management,Divorced,Tertiary,No,5037,No,No,Cellular,23,apr,252,9,185,5,other,Yes
77,management,Married,Unknown,No,1780,Yes,No,Cellular,23,apr,361,2,182,5,success,Yes
46,admin.,Divorced,Primary,No,429,Yes,No,Cellular,26,apr,465,2,369,2,success,Yes
35,technician,Married,Secondary,No,2779,No,No,Cellular,26,apr,182,2,186,2,success,Yes
26,management,Single,Tertiary,No,222,No,No,Cellular,26,apr,192,1,334,1,failure,Yes
45,blue-collar,Single,Secondary,No,0,Yes,No,Cellular,26,apr,1472,1,192,4,failure,Yes
29,management,Single,Tertiary,No,1445,No,No,Cellular,26,apr,328,2,143,2,success,Yes
30,technician,Single,Tertiary,No,655,No,No,Cellular,26,apr,212,1,202,2,success,Yes
26,unemployed,Single,Tertiary,No,77,No,No,Cellular,26,apr,175,1,-1,0,unknown,Yes
63,blue-collar,Married,Primary,No,115,No,No,Telephone,27,apr,325,1,180,7,failure,Yes
37,unemployed,Single,Secondary,No,2722,No,No,Telephone,27,apr,426,2,179,3,other,Yes
26,management,Single,Tertiary,No,1438,No,No,Cellular,27,apr,321,1,449,1,other,Yes
54,admin.,Married,Unknown,No,140,No,No,Telephone,27,apr,473,2,182,2,failure,Yes
30,admin.,Single,Secondary,No,915,Yes,No,Unknown,27,apr,370,1,-1,0,unknown,Yes
61,retired,Married,Secondary,No,1058,No,No,Cellular,27,apr,159,3,-1,0,unknown,Yes
69,retired,Married,Secondary,No,0,No,No,Cellular,28,apr,184,2,126,2,other,Yes
76,self-employed,Married,Unknown,No,4984,No,No,Telephone,28,apr,403,1,182,1,success,Yes
30,management,Single,Tertiary,No,697,No,No,Cellular,28,apr,545,2,181,8,success,Yes
64,retired,Married,Secondary,No,4787,No,No,Cellular,28,apr,392,1,182,1,success,Yes
55,housemaid,Married,Secondary,No,962,Yes,No,Cellular,28,apr,623,1,181,3,success,Yes
55,technician,Married,Tertiary,No,1320,No,No,Cellular,28,apr,387,2,-1,0,unknown,Yes
29,management,Single,Tertiary,No,2955,No,No,Cellular,29,apr,226,2,-1,0,unknown,Yes
41,unemployed,Married,Tertiary,No,0,No,No,Cellular,29,apr,882,1,181,3,success,Yes
63,retired,Married,Primary,No,12067,No,No,Telephone,29,apr,660,1,191,1,failure,Yes
45,admin.,Married,Secondary,No,3006,No,No,Cellular,29,apr,388,2,-1,0,unknown,Yes
32,technician,Single,Tertiary,No,388,No,No,Cellular,29,apr,250,3,-1,0,unknown,Yes
41,self-employed,Married,Tertiary,No,0,Yes,No,Telephone,29,apr,395,3,426,1,other,Yes
37,management,Married,Secondary,No,565,No,No,Cellular,29,apr,449,1,398,1,success,Yes
19,student,Single,Secondary,No,329,No,No,Cellular,30,apr,169,1,190,2,success,Yes
61,retired,Divorced,Secondary,No,4243,No,No,Cellular,30,apr,315,1,182,2,success,Yes
40,unemployed,Single,Tertiary,No,72,No,No,Cellular,30,apr,463,1,-1,0,unknown,Yes
30,management,Married,Tertiary,No,4328,No,No,Cellular,30,apr,262,3,189,11,other,Yes
54,technician,Married,Tertiary,No,395,No,No,Cellular,30,apr,183,1,183,2,success,Yes
49,admin.,Married,Secondary,No,0,No,No,Cellular,30,apr,551,1,-1,0,unknown,Yes
45,admin.,Married,Secondary,No,205,No,No,Cellular,4,may,552,1,90,2,success,Yes
48,blue-collar,Married,Secondary,No,1730,Yes,No,Cellular,4,may,361,1,89,3,success,Yes
60,blue-collar,Married,Primary,No,5,No,No,Cellular,4,may,494,1,95,2,success,Yes
34,unemployed,Single,Secondary,No,1965,No,No,Telephone,4,may,714,1,-1,0,unknown,Yes
29,housemaid,Single,Tertiary,No,19,No,No,Cellular,4,may,268,1,88,4,success,Yes
77,retired,Married,Tertiary,No,7802,No,No,Telephone,4,may,421,1,92,2,success,Yes
64,management,Married,Unknown,No,2352,No,No,Cellular,4,may,153,2,182,11,success,Yes
80,retired,Married,Primary,No,155,No,No,Telephone,4,may,209,1,53,3,success,Yes
26,technician,Single,Tertiary,No,401,No,No,Cellular,5,may,188,2,-1,0,unknown,Yes
33,admin.,Married,Tertiary,No,79,Yes,No,Cellular,5,may,389,1,195,4,success,Yes
41,technician,Single,Tertiary,No,1646,Yes,No,Cellular,5,may,258,1,90,7,success,Yes
28,management,Single,Tertiary,No,437,No,No,Cellular,5,may,338,1,-1,0,unknown,Yes
74,retired,Married,Secondary,No,935,No,No,Cellular,5,may,226,1,99,2,failure,Yes
29,student,Single,Unknown,No,2929,No,No,Cellular,5,may,232,1,89,4,other,Yes
72,retired,Married,Primary,No,2304,No,No,Telephone,5,may,510,4,-1,0,unknown,Yes
18,student,Single,Unknown,No,348,No,No,Cellular,5,may,443,4,-1,0,unknown,Yes
46,blue-collar,Married,Secondary,No,640,Yes,No,Cellular,6,may,246,1,55,5,success,Yes
37,technician,Married,Tertiary,No,88,No,No,Cellular,6,may,195,1,90,3,other,Yes
37,management,Married,Tertiary,No,2283,No,No,Cellular,6,may,243,2,98,2,failure,Yes
32,technician,Married,Secondary,No,473,No,Yes,Cellular,7,may,292,3,-1,0,unknown,Yes
51,technician,Married,Tertiary,No,0,No,No,Cellular,7,may,662,2,66,2,success,Yes
77,unknown,Married,Unknown,No,397,No,No,Telephone,7,may,300,3,-1,0,unknown,Yes
35,management,Married,Tertiary,No,62,No,No,Cellular,7,may,226,2,88,4,success,Yes
53,management,Married,Tertiary,No,3634,No,No,Cellular,7,may,211,4,88,8,success,Yes
46,management,Married,Tertiary,No,273,Yes,No,Cellular,10,may,583,6,53,6,success,Yes
78,retired,Divorced,Secondary,No,3417,No,No,Cellular,12,may,309,1,181,1,success,Yes
34,technician,Married,Secondary,No,133,No,No,Cellular,12,may,171,2,181,3,success,Yes
54,management,Married,Tertiary,No,1624,No,No,Cellular,12,may,166,3,182,10,success,Yes
33,services,Married,Secondary,No,386,No,No,Cellular,12,may,317,1,181,5,success,Yes
23,student,Single,Unknown,No,2530,No,No,Cellular,12,may,411,1,-1,0,unknown,Yes
34,technician,Single,Tertiary,No,2838,Yes,No,Cellular,13,may,620,3,-1,0,unknown,Yes
32,unemployed,Single,Secondary,No,1026,Yes,No,Cellular,13,may,289,1,-1,0,unknown,Yes
54,unknown,Married,Secondary,No,2206,No,No,Cellular,13,may,260,1,91,4,success,Yes
40,admin.,Married,Secondary,No,260,Yes,No,Cellular,13,may,306,1,181,5,success,Yes
63,retired,Divorced,Tertiary,No,0,No,No,Cellular,13,may,263,1,181,2,success,Yes
37,management,Married,Tertiary,No,2987,Yes,No,Cellular,13,may,216,1,87,10,success,Yes
48,blue-collar,Married,Secondary,No,1230,Yes,No,Cellular,13,may,328,2,182,3,success,Yes
28,technician,Single,Secondary,No,2335,No,No,Cellular,13,may,624,1,-1,0,unknown,Yes
35,management,Married,Tertiary,No,8000,No,No,Cellular,13,may,331,1,90,3,success,Yes
29,management,Single,Tertiary,No,-27,No,No,Cellular,13,may,270,1,-1,0,unknown,Yes
68,retired,Married,Secondary,No,1146,No,No,Cellular,13,may,356,1,71,5,success,Yes
53,blue-collar,Single,Secondary,No,1004,No,No,Cellular,13,may,393,1,84,1,other,Yes
37,technician,Single,Tertiary,No,197,No,No,Cellular,13,may,234,1,87,3,success,Yes
58,admin.,Married,Secondary,No,169,No,No,Cellular,13,may,336,3,87,5,success,Yes
37,management,Married,Tertiary,No,393,Yes,No,Cellular,14,may,567,3,275,4,failure,Yes
37,admin.,Married,Tertiary,No,29,No,No,Cellular,14,may,404,2,183,2,other,Yes
34,admin.,Married,Secondary,No,920,No,No,Cellular,14,may,526,3,179,3,success,Yes
50,admin.,Married,Secondary,No,3608,Yes,No,Cellular,14,may,196,8,182,4,success,Yes
56,management,Married,Primary,No,870,No,No,Cellular,14,may,220,1,179,1,success,Yes
57,retired,Married,Primary,No,9367,No,No,Cellular,14,may,700,4,92,7,success,Yes
29,unemployed,Single,Primary,No,1374,No,No,Cellular,14,may,1205,2,178,7,success,Yes
75,retired,Married,Tertiary,No,6027,No,No,Cellular,14,may,809,1,179,4,success,Yes
24,management,Single,Tertiary,No,1,No,No,Cellular,14,may,396,5,-1,0,unknown,Yes
46,management,Married,Tertiary,No,349,No,No,Cellular,14,may,466,4,88,3,success,Yes
27,student,Single,Tertiary,No,39,No,No,Cellular,17,may,379,1,258,10,other,Yes
52,management,Married,Tertiary,No,583,No,No,Cellular,17,may,376,1,181,3,success,Yes
38,management,Married,Tertiary,No,1276,No,No,Cellular,17,may,272,2,182,3,success,Yes
33,management,Single,Tertiary,No,2364,No,No,Cellular,17,may,508,1,-1,0,unknown,Yes
53,admin.,Married,Secondary,No,53,Yes,No,Cellular,18,may,387,1,-1,0,unknown,Yes
64,retired,Married,Secondary,No,1612,No,No,Cellular,18,may,336,1,89,5,failure,Yes
84,retired,Divorced,Primary,No,639,No,No,Telephone,18,may,353,3,-1,0,unknown,Yes
62,retired,Married,Secondary,No,3114,No,No,Cellular,18,may,243,2,186,1,success,Yes
41,admin.,Married,Tertiary,No,1,Yes,No,Telephone,18,may,327,2,361,3,failure,Yes
29,admin.,Single,Secondary,No,1070,Yes,No,Unknown,19,may,30,1,357,1,other,Yes
53,technician,Married,Secondary,No,195,Yes,No,Cellular,19,may,472,1,90,6,success,Yes
30,technician,Single,Secondary,No,3144,No,No,Cellular,19,may,212,2,-1,0,unknown,Yes
37,management,Married,Tertiary,No,3236,No,No,Cellular,20,may,291,2,202,5,other,Yes
78,retired,Married,Unknown,No,3208,No,No,Telephone,20,may,351,3,-1,0,unknown,Yes
